spp,x,G,N
Species478,0.7877651414340405,14.649385086908715,12646.604655048039
Species479,-3.0317678723959474,1.3036329143491476,3733.1566411109648
Species480,-1.8103084939052347,7.448233603217471,14312.206294578315
Species481,1.3225372548179215,13.573947910575008,13240.826404101424
Species482,-2.3493603454322094,4.292887551837687,6969.054609945781
Species483,0.4549579220620616,15.750668694664139,14432.660502588138
Species484,-6.631908825395371,8.600800330112637,78929.88157842701
Species485,-0.29149679043560156,9.45548309849174,12153.43053277795
Species486,2.6103437412637756,12.582967378040731,26080.196671608366
Species487,-1.7561901665629798,9.019531292928844,7587.560773346625
Species488,-4.563628462136959,10.422146463556544,36977.23128822316
Species489,0.5122104461228862,9.829855202257754,20508.348928438805
Species490,1.272895685337557,4.800789767655274,22132.202461855133
Species491,0.3233761229231056,12.180058564148252,29708.037234155556
Species492,-8.248851092861921,6.480784838286019,544559.8179252355
Species493,3.0317449811164194,14.484829802231218,10052.892530401554
Species494,-1.7367449656951146,15.60205843653271,28668.891423203375
Species495,6.152605573935329,7.716349255653823,116220.71004088927
Species496,-1.5329179750687294,13.304658323349514,23212.84603023756
Species497,0.24733948561493843,8.603103163136248,21314.32431291899
Species498,-2.3741029360229673,7.2314245200470975,15040.016848690493
Species499,2.9530172865419546,4.195602289068184,13538.348254127523
Species500,-0.5347294502155351,15.168715189378123,29282.435787437596
Species501,0.9333157451203509,10.3493796349667,13594.866924489274
Species502,-1.134379960722186,15.260571899428097,2503.763031378145
Species503,1.251412584441537,14.782550566004607,35979.23801924921
Species504,7.028345483403431,6.959258159403107,194801.85050514346
Species505,-1.6826989199643398,9.178990481590223,15606.725888754145
Species506,-1.8960145698531636,9.250953404036032,17953.589600108146
Species507,-0.2714331287982152,7.606843484461213,8570.190517445066
Species508,-0.08157148692280869,18.52845326321158,13113.853102283007
Species509,-1.06316232895106,12.798530752395212,6627.043076600173
Species510,0.7444629255477019,15.560703673775642,20375.532897021432
Species511,-0.5911221368611475,10.71014731200845,14273.6262817853
Species512,-0.2481935562947461,18.222141941671065,35904.344591919886
Species513,0.46292869608013887,8.821614259641898,17992.220794711815
Species514,-0.5946131069609782,16.04618754506051,21037.427253850958
Species515,1.1206708273303152,3.973044963546149,11425.944539758737
Species516,-3.8301557964858874,1.3412670390290233,13388.290081680432
Species517,-0.22596316362627017,12.672306374171413,23443.444827918138
Species518,-0.7103315375716696,12.423381363580221,23032.502206549823
Species519,0.208371728040105,18.330963529893953,22850.467779458202
Species520,-0.08355574751125584,6.115117627878147,10485.025686263185
Species521,1.9534471828463393,10.327304704174452,19262.125884349578
Species522,-3.61028784317368,10.188077056151455,5698.144174360664
Species523,-6.530679716128329,7.270196313058906,62591.59739301066
Species524,-2.8330210655652395,2.6618746961110333,11882.5578829539
Species525,0.9235864445887044,12.154591228480344,7419.696236789116
Species526,-3.7619982595278083,1.3781041092754704,16910.737758115076
Species527,0.3117672898514521,8.064055102104293,14768.943438426044
Species528,-0.44691414350350434,11.722364927917658,14475.682748809197
Species529,-3.4970055784213834,9.32938044982402,26282.621083038008
Species530,-1.648629208291017,5.1958551544745335,14369.60168865893
Species531,0.6542434966594755,11.353746529579878,30704.245326263353
Species532,-0.815283049522152,12.116174535907556,4345.214586569307
Species533,-0.7025432162886552,18.08267602914442,19105.086624550437
Species534,3.390964440387007,11.490792350197008,21595.99055643807
Species535,0.2897077213207474,9.354594113837159,19034.842836120533
Species536,-0.6874098986896455,6.840217066860615,10731.33786266772
Species537,2.7251061850406253,13.960896232429109,15799.600513706147
Species538,-1.8736216689448733,15.509312673607772,23207.077670769948
Species539,4.32030264768513,16.744220920869992,1.1795869826612382e6
Species540,2.9821619193938544,11.733947445525214,33202.01760336337
Species541,-4.288132639998973,2.0592216172808504,67095.70138492006
Species542,-1.1250093592703745,7.94547730348246,12044.839453177914
Species543,-0.34115964559036766,12.505023488165065,29622.186027233533
Species544,-2.6596223807955046,9.05700138228803,24918.94405980267
Species545,-0.8599269032196591,5.2679242627723415,14067.770808667585
Species546,0.2906454224657172,13.11272240040353,23024.600609218727
Species547,1.0426873921044386,16.13129386997944,21118.440148974372
Species548,1.6085326366802204,10.046762045725908,11732.84809927586
Species549,-1.4956220752963165,18.474788607060756,18676.93758170511
Species550,0.7315527271342122,16.55616200930144,14078.701655629371
Species551,-1.2547580369319724,16.90426172112506,37759.47116721392
Species552,-2.1400969071886697,15.537697858254653,18413.431795056375
Species553,-1.7239521877296344,16.130991832558276,20642.256906895764
Species554,3.2259095383607352,4.301695627360304,11476.427931151911
Species555,0.7080427107506521,14.70082624346532,29202.867668139577
Species556,2.5087299387812774,12.460647125336642,12809.628402183323
Species557,-0.6208603379526095,13.875434575284732,35593.38029899112
Species558,-1.5430904532931178,10.003560099356354,8751.43353806603
Species559,-0.5555714543049657,8.073864388848632,15596.318130812013
Species560,1.036907779792243,15.567070798535948,16182.519096236707
Species561,-2.68052682411303,17.062536666815763,363971.97371962294
Species562,0.37802131345623213,16.918256080523005,21081.544277270666
Species563,-3.8876551418115626,4.2993844627607745,47288.879228601305
Species564,5.820161429964989,7.875183191153825,50860.51012841281
Species565,-4.601989854680132,10.892680018266635,11516.786551339303
Species566,-0.07938548884250451,4.8136431826868495,18882.629745893963
Species567,6.294523695371996,8.014833240918072,107499.30022781651
Species568,1.4665039566449898,17.255067144006606,17309.952546776854
Species569,1.3400176358411326,8.795739782239268,13389.492190274404
Species570,-1.6988733467604984,7.414901904755816,6365.141812037354
Species571,3.158765160456295,10.510389133460603,23190.458607611097
Species572,-1.590934071147976,15.039733560705466,24891.631495174766
Species573,1.9804978167083547,16.982323685250996,24976.521970333662
Species574,1.5492085573190528,2.6166845427548093,7086.344531150916
Species575,1.3269519558704215,13.251612710490333,20242.129968771605
Species576,2.3433034522673903,11.074445369294585,20484.894469639246
Species577,-1.8166097795756448,13.496841300382403,12465.711639980578
Species578,-1.609821801258281,10.828913438149868,14782.434956744013
Species579,-2.1655367515592947,7.327545782739876,9126.84146496986
Species580,-8.638632085969626,6.823015297483171,1.241180207261879e6
Species581,-6.148287358217562,8.618837339263084,101994.87529340274
Species582,-3.001894942478196,12.959246169479476,3009.940951134107
Species583,1.4012230107245807,11.341026875898093,17238.05544543605
Species584,-2.8424934674370443,10.340027181730065,10585.516698932019
Species585,-2.435137191798399,4.406433144162198,8772.856079666717
Species586,0.6694463213303563,12.959133850554153,18585.151206887585
Species587,1.7163538247510786,7.103685610919965,19463.33573555523
Species588,4.4096909334947965,1.9658075148160292,44942.007260379476
Species589,1.4813005143406754,12.738104500593769,33071.624083668015
Species590,1.187709319946675,5.310308903360932,27479.546527213686
Species591,-3.827769745384298,3.032465990940584,11346.724730840237
Species592,5.599387292942552,8.526110502454598,55166.548079942724
Species593,-4.594417531965018,11.054269592794219,31354.1397079724
Species594,-0.5315419487880161,15.115992227822254,16725.168701492374
Species595,3.8864740181354445,2.8473815108430913,28464.690409346025
Species596,0.9396227792739648,10.041943214799591,5682.701423792762
Species597,0.1800937959086376,13.333822766437903,35493.71616376974
Species598,-3.5398067964839313,8.874338797575744,9445.076959996004
Species599,1.1893202964702139,13.438039134825367,10356.94958570014
Species600,1.1899768250814142,13.743157815799217,27143.56427146785
Species601,-1.0419001970385942,14.948400150821104,11232.589392667198
Species602,0.9977690938828297,19.342777577837357,10702.55409230796
Species603,-1.9611391548640174,19.247515730052303,383360.8545061241
Species604,-1.048979742508225,12.324048014311474,40115.71569391498
Species605,-1.4212634935846078,0.37241687618601355,517.8292136272569
Species606,3.097422040171762,7.918106351262323,22776.765448082624
Species607,-1.0285383459670072,4.267279863454647,13213.142345224958
Species608,-1.5827350558747653,10.853589500682826,45042.15164236363
Species609,1.7874640579232004,14.211400990399111,16849.310487110284
Species610,2.7008134680125258,17.435953152499696,455030.63599203137
Species611,-3.7393603594091727,2.7357401164660144,32997.4831750014
Species612,2.230405349595616,8.688244381671593,12490.717130251784
Species613,-0.13991776459032865,13.481317737246211,12019.01019043941
Species614,-2.5036256982253198,5.8226736296507475,32016.297355933166
Species615,-0.14261694454884172,9.453076646909276,17475.160351472143
Species616,5.240334137826701,9.290428469309116,48345.4583406193
Species617,5.3871778112393525,2.668854419631954,7389.601643058949
Species618,0.5405169802056714,11.085485874807292,5765.617662399618
Species619,4.288920528647023,4.586583044288844,7092.750497260898
Species620,2.1994858196711724,14.666664274034744,10559.851170183065
Species621,-1.4622421535497734,12.578999750576875,19496.261167063847
Species622,4.199959957726958,8.224215931834971,7974.868596315478
Species623,-1.836426361635105,13.977524547854248,28728.36590174012
Species624,-0.5459526885432539,11.706163299343755,9966.378733146368
Species625,-2.27670324211594,4.466688159211169,14484.693737868754
Species626,-0.13531521436814659,11.447675700169425,24610.29248443046
Species627,-4.740726889203055,7.143513484434461,27553.796437096775
Species628,3.706441269708493,9.348906185514329,6371.25031314911
Species629,-1.5621450718476624,9.000091480296136,6488.641300053686
Species630,8.09767178066809,5.59923016799673,212212.49434688815
Species631,0.0596534757880277,10.15783739278505,11295.954773989248
Species632,-4.751288777717204,8.431825281770314,24731.403618098884
Species633,-5.431229964161154,8.178361060831806,15983.016368721499
Species634,-0.6250611502577408,8.405800343564817,9671.099314329927
Species635,1.9830042747068315,19.109597762046302,21692.122006136222
Species636,-6.76289701085406,7.5718082471123935,57393.48768392237
Species637,-1.1864079096260873,17.82731125903692,32566.011873444357
Species638,2.8868462505903607,9.948402789988165,12606.37612407125
Species639,-0.6282077740790788,9.323813091344656,5636.647837690622
Species640,0.27607703219210344,15.426316345087182,3108.6150610670734
Species641,0.36548135350370825,7.4607153507316735,9740.669557696192
Species642,-0.8498366676388482,11.029427362725412,29400.317133438894
Species643,-3.5097646289518254,6.224877727346749,15361.408993206887
Species644,-7.658719952243345,6.221119470875714,96042.37027846067
Species645,1.3599444392105429,6.28493685545974,11062.82949781565
Species646,-6.794993745020295,7.259431440769048,840.7823673327404
Species647,-1.241356722367593,11.9889266533589,18412.850578964983
Species648,-6.6889045179980675,7.55808989565954,64516.83787159313
Species649,4.950853545086724,7.641439992972287,21175.9754535185
Species650,0.13312866378630187,9.516060737242853,25661.302879922165
Species651,5.253023173764839,8.287790107900344,18808.788079179427
Species652,2.0640503974307074,6.32784777779876,9702.247318030064
Species653,-0.7312418617367292,11.762250480843264,9771.813011964956
Species654,0.46814054330207816,16.599991406256006,38770.55639162654
Species655,-1.1316922177998463,11.459466892678941,12326.699392622108
Species656,-1.4423684737014864,7.952075570551577,21085.32423889466
Species657,-2.0653290648942497,10.445054623650927,20884.260184607032
Species658,-2.9161237896873993,10.70044105992976,12360.623383418515
Species659,-0.385977087113158,12.897809068159264,17498.287048719198
Species660,-4.839149366623917,9.887938060299783,35664.35553017085
Species661,0.9689323933450451,6.420909857714615,15134.234438244539
Species662,2.907050298026881,11.080160288330415,21427.007110634222
Species663,-1.9773909484887684,16.077452351006933,13635.760512706069
Species664,0.032947955226263696,11.438291363759824,20384.623695751518
Species665,0.31436580369399286,14.129613905233096,17932.16227030176
Species666,1.4744146542223076,9.422097443751394,2582.796331062013
Species667,-3.4912503654756932,1.7311524610583855,10228.536694592725
Species668,-0.8540085501122419,8.733598758626844,19319.48236710822
Species669,1.043123263579963,8.824280030074473,21022.271334743808
Species670,-0.678861187901893,16.857455754031825,34178.88547498167
Species671,0.8636912591296503,12.828355376810505,11467.339733372684
Species672,2.4127134733326967,3.480209478522754,5673.8774863984045
Species673,0.8186765146533347,14.259510939689019,6306.61478742452
Species674,-0.8029888776992725,8.265478454497666,12902.837608335552
Species675,0.13791566673372277,15.706934881951033,22421.866266233676
Species676,-0.4053709780932589,8.905475753062095,18693.27426650308
Species677,1.4095404902770636,13.180612436149296,14627.49940098536
Species678,0.7689043873876635,15.022076935094258,26155.192376343202
Species679,1.8888688203344832,1.5110477898546084,1111.0730361328708
Species680,-4.347582488943861,6.817534402569022,111263.79624999985
Species681,-2.711754095315393,13.703929958645247,27417.35060621244
Species682,4.728269661507861,12.378588384950252,8654.496042200704
Species683,2.528111872878841,8.928648212464845,7272.679798974837
Species684,2.727146027995525,10.658554957262822,6326.945892944706
Species685,-0.9275883117006298,18.29307312895149,18587.542540028142
Species686,-6.156730358486229,8.577972370260465,56438.46291110587
Species687,1.6750715286048825,8.498750359268273,17872.726248862073
Species688,-0.7128592308507934,15.515972638380084,11651.058885557319
Species689,-1.6436445824087378,15.901639989841886,19635.921486998755
Species690,0.07572516834442393,9.545636294090157,8648.851527065244
Species691,6.041215759005784,11.357332546616474,736215.0493184365
Species692,1.6953121965960558,19.417248570321636,12992.280613397295
Species693,-4.164919829177525,7.022978947013832,23677.113018313292
Species694,-0.15945114952913086,8.224088376896466,22588.59653558642
Species695,1.3841801392784434,10.193443325964369,17665.769853823866
Species696,4.829542640603738,6.368601818282903,27692.52785292142
Species697,3.581937658799387,5.7934983772947986,37559.97563400778
Species698,-2.554037698499291,3.9662029477954825,9909.865750170367
Species699,1.5065473982932585,13.992483171547272,34075.775076652244
Species700,0.06583024380747753,15.582682154127415,25306.387370964007
Species701,-1.877822384880911,4.668156375724037,2564.383590607415
Species702,-0.44841363116564986,4.477174451924118,10040.759439061037
Species703,1.6947387785855803,13.940201071398624,24435.692359716377
Species704,-0.19532135268283488,11.701095352557958,6511.713452803261
Species705,0.9489010832032118,14.09521885689525,15530.252659604575
Species706,0.2738373921421716,13.580312524818776,22272.153116577378
Species707,-1.1447225898000197,17.118695447246683,13785.820766174471
Species708,-0.6781327003062477,12.25555822138144,31610.973364043726
Species709,0.9976948929187783,10.751028725189991,39464.47397593591
Species710,0.05005735044316637,13.10065913201221,9044.175006906837
Species711,1.7518392688801887,5.331624023948449,10890.304695421642
Species712,-0.14826678697193094,5.702147826410728,15917.0618384465
Species713,0.11366818277361676,9.018780584470434,15817.006075764762
Species714,0.5342215935821172,14.457131880137371,18016.504859459805
Species715,-0.11535621069816598,11.400334929108725,7817.764197944204
Species716,-1.0139060757773999,11.205204473569417,13869.685248315795
Species717,2.499968083264714,7.769654051055213,22989.82844757504
Species718,0.878196343353321,6.7843507594425665,28390.86796351907
Species719,3.087706476416611,10.764229256314369,3278.075651965792
Species720,-1.655943264386234,3.5943816856720474,6356.594527716691
Species721,-5.88905289638092,8.295262494748348,24411.323782803927
Species722,0.6577354359638566,11.070821747846846,28794.032647543547
Species723,-2.0544233780477237,14.145090437715522,8509.328208690316
Species724,0.7157902428852885,9.62106509228682,19180.706433345247
Species725,6.390722916628973,7.128717748865481,28758.70245900884
Species726,-5.748328752269403,9.009784993605045,65500.46204468251
Species727,-7.636979942098452,9.371739177499698,1.334591705194724e6
Species728,1.5297355512525739,12.0189235792542,19044.71812476535
Species729,0.31420334918473025,15.672207860408204,30269.28548750719
Species730,-1.7670456626954405,5.823353505007538,7844.316670244047
Species731,-0.29568858912822266,18.543526877410468,36184.82800860372
Species732,0.3163981340642982,19.05507248261137,15191.924317246587
Species733,-3.87631595331509,2.5883129753173417,14938.024461199033
Species734,8.325151819196702,5.000399676821125,233250.05568986887
Species735,0.8501209166946877,8.015508197292272,19343.260044710114
Species736,2.733329118561072,7.69515574221623,14926.968625414553
Species737,0.8633399682568915,21.60019190384767,409403.1476753282
Species738,0.3323484950157951,9.82376584743739,24661.538423635335
Species739,0.16703794828250967,19.3782361913715,23436.437896942163
Species740,-0.952911376827469,6.825230545519143,18154.93350836512
Species741,9.870544370105177,3.1103233698639454,544353.3555319208
Species742,5.966674953877515,8.460907512012607,158715.4428096786
Species743,1.6400839955858904,18.585932800991895,12123.392059215592
Species744,-1.0325655914710983,12.061407406963596,16421.823424381295
Species745,-1.2803141983626152,10.604223573362562,16370.90638046423
Species746,1.1352105022030938,9.450750864228876,25797.07275576117
Species747,1.5795018180654106,15.25903530222874,46209.48383171396
Species748,4.006861715823868,11.965038166961074,36490.67342031226
Species749,-1.523254363862762,1.7937618332371772,1648.4564586838387
Species750,-2.873579826646693,11.562801418918605,26282.239765426537
Species751,-1.0424882577143293,12.822510264957003,21848.284485439042
Species752,3.029345217054647,5.816286178197148,10766.825120494432
Species753,-0.20597548679702118,21.53564286396607,24886.044283297175
Species754,-0.06734058492709058,7.821942020023799,7749.425415087613
Species755,-2.3796239225645572,5.5014666307830264,26990.133803144818
Species756,-0.28522632618823585,21.283352814805223,5119.211892675481
Species757,0.8349914027200002,10.705812808732937,20375.311038947308
Species758,2.5928878787959326,15.019907276229114,22810.80216802086
Species759,-1.4355079399227815,24.398995826831896,6264.57508640172
Species760,-6.639051822679271,9.937868493874921,730144.4505250289
Species761,5.6514548992240865,3.017263966638537,4759.178412565964
Species762,1.6436107039975856,11.354646853350324,7948.241149003515
Species763,-0.16032825266217837,12.092347764410091,8667.924900028926
Species764,6.418116318659202,7.639036763804416,80219.34101839966
Species765,-0.05277332689916224,11.773562171832296,20278.653979767496
Species766,-1.5770933463625751,7.161336834255714,14134.702653184728
Species767,4.4553605555022635,9.184828902305169,20980.358169658437
Species768,-4.308437297862882,1.100321979237077,7926.4830604714625
Species769,3.6347554204549914,9.25578925371986,18873.778488506392
Species770,-1.8155774088129855,5.678645266562927,3909.941368128846
Species771,-3.7273947562813596,2.3246918921573627,15323.55960830187
Species772,0.6169738601178948,9.981453296117449,18304.318090880133
Species773,1.3535282041322108,4.640824152196142,6631.523259961396
Species774,0.9238587426072231,6.071320234070442,6732.732745161296
Species775,5.768427306791115,8.827930041715453,51297.14792033936
Species776,-0.42910597589014343,15.096352180151435,31672.850900816687
Species777,-1.0666272763583162,20.018244331968884,28992.604440101102
Species778,-1.245762624620931,8.105340133672884,9718.642423539532
Species779,-6.686693920765794,8.215869062249698,148139.8120310912
Species780,-2.369428753108571,18.547947155350116,20129.38531870749
Species781,-0.9776757540447482,6.673183659109703,9097.160031714708
Species782,1.2069433730884387,9.19326250779318,26955.93212916959
Species783,4.2626274875786745,10.019683855544915,47323.21988169598
Species784,-0.7890803031886006,16.57525786605676,17776.54848712394
Species785,-1.6681619608266587,6.612033985492789,18037.426888719765
Species786,-0.2895734975571973,7.995856260244939,12149.862709888677
Species787,1.6947342330003872,12.076195673258917,7492.454745099254
Species788,1.517943655368048,7.309490072322268,19209.681555166844
Species789,-2.5429137069120333,15.371439725306338,28200.491546077796
Species790,0.5121652432458601,5.528110550801313,6524.788025189166
Species791,0.6540432132562856,13.479717075856925,14924.702770390666
Species792,1.3135277454726582,7.486289431510141,11646.941959347418
Species793,4.432064355636492,9.052317655905666,5115.668926909154
Species794,2.592727089400884,11.052699973483461,21974.197538980756
Species795,4.305381153477576,7.411625348285727,8495.798776808933
Species796,-5.870024040434434,9.558925835746479,88785.39108079516
Species797,-0.11800031334979284,7.790285540767443,28293.051679181925
Species798,-3.0221829206018267,8.695025110938644,30662.9398781413
Species799,7.272965649035637,6.426419093411447,108483.41029473505
Species800,6.323207926234043,8.294920383641042,87360.03786703877
Species801,-1.0972336642279699,16.991062736594095,19879.666249510377
Species802,-5.866270407369643,8.94169384500569,42854.19868749887
Species803,1.3798483119787235,6.151419298139485,10687.96336523594
Species804,4.327857240185447,1.3465064830711466,40905.56431702818
Species805,-3.2129487344008005,7.4119637264219,16316.087299972467
Species806,-3.2815639142616693,6.8512884609008164,12367.312493965486
Species807,1.20015833584498,4.011024871023006,5803.008552208694
Species808,2.554818744499436,8.637984840647366,5220.05294123256
Species809,5.567724734430536,0.8679295349725816,5862.721899151019
Species810,1.7649159589594976,12.896824947300363,22813.736474335183
Species811,-0.6703976997656349,18.926132262155406,21542.377081567785
Species812,0.40700806759838837,12.958798168613903,15040.471619045193
Species813,3.9580689021891335,3.218044781691186,51454.040131049085
Species814,-1.159599801891785,10.249660163629862,17927.742895614105
Species815,-0.6283590251408624,17.265290973923793,15893.001443148629
Species816,-1.6631187419480495,2.79896829296442,7616.664868420295
Species817,6.901982954016493,6.598253036099682,47079.75793708121
Species818,-2.336927286205994,5.774948179927466,14743.241276419276
Species819,-1.1412584855238845,15.871788684942642,22695.049271383883
Species820,3.8337329454513966,3.874163170978492,7811.382411548536
Species821,0.6815786734960537,17.64956790482243,14938.936116004379
Species822,-6.7453577287141,8.13229167187764,3938.9862455341918
Species823,-6.164219290047187,7.795111944075538,50041.934878613916
Species824,1.6049056057052649,13.458427011342817,15441.123988918487
Species825,3.5568107066452304,10.27152559251392,5931.164282937793
Species826,3.798794045233091,14.175762327943332,5811.7514745865265
Species827,1.6868057993956596,3.325737450515667,7465.839828019876
Species828,2.5703162073556216,11.479249215248403,27860.465152847366
Species829,3.179859766126298,14.619992223802075,23696.242270400948
Species830,0.33458331887192627,7.916669851148863,10757.706187186104
Species831,-2.7690226977464993,12.43956939308545,16052.920104787338
Species832,-2.1685815918795392,12.952753868310996,22706.135472943562
Species833,-0.0016422958510560754,3.6906152853562095,2179.4775525854047
Species834,1.3364668063578065,12.205007656761017,12806.398153126096
Species835,-1.2448831782538856,11.205991545518406,26735.80905548945
Species836,-4.366559165844836,7.967569344532806,16713.450787620495
Species837,7.771287126969294,9.129846033953207,1.4662929264437642e6
Species838,-0.5302956383813417,8.862430197249903,15228.582156010021
Species839,-2.545779454002747,16.492680535357305,6867.159225860605
Species840,1.1427686009390576,6.992717941004802,10391.344745585566
Species841,-3.0810688389313445,8.694803803201783,45247.248569158495
Species842,-2.5126287392069546,19.037814311773133,8423.320143162447
Species843,0.9627874939181054,6.556161592336899,14455.60349538462
Species844,1.582429236003573,14.376416115573758,8614.90809637878
Species845,-0.011441600344923896,7.069568961546413,6115.945001256758
Species846,-1.0640614037697802,8.06336567054594,10282.232652204812
Species847,-0.9617321988722103,13.181307905577528,19905.065477984102
Species848,-3.6081247115168975,1.7717265631992836,25845.06136836154
Species849,-0.5198650196554295,15.59554719843479,17455.26383138369
Species850,-0.5147776171506072,9.100803448530659,17042.993872447787
Species851,2.0158416194054203,14.658890286365848,19163.74487236466
Species852,2.977642463513897,3.0586336411724444,11986.01196500719
Species853,0.16000626293075068,13.991761609171538,10342.544878983967
Species854,-0.6089757801246236,16.75088536965788,22684.29614130266
Species855,0.9711540112151613,17.225527259706134,23654.224499658765
Species856,1.151567978374231,7.6456977225540586,12487.345612961399
Species857,-1.8519376164618115,14.733960024312399,12000.39225271318
Species858,2.8607188715479204,1.386082095110756,11299.59622269407
Species859,-0.9086061051658983,13.332878797956203,18512.515384284623
Species860,0.656782635585914,7.7045400442865395,22362.80551522885
Species861,-1.2210359844646186,4.764176146927997,16321.501515382495
Species862,0.2882049462816986,19.42915130002482,21158.604267531482
Species863,-0.18506900285235817,4.629354518374072,10086.120372860452
Species864,-2.2361483668645232,20.397226641474948,582780.9252218292
Species865,-0.644789626529011,11.80194234169519,8283.173261041888
Species866,-0.4840045332285393,16.87999272927711,18689.406746810535
Species867,-4.473969489033378,5.680766974543104,14125.747312868005
Species868,1.4216457416129358,9.943973547999825,27286.99549993833
Species869,-2.4926977472631933,5.087488620875291,12093.436342452474
Species870,-1.285658801974964,14.55147678904887,23171.598677497816
Species871,2.4621988008077107,7.207378657507928,14201.296780522582
Species872,-6.904555362376772,7.614770345206572,29030.01167450511
Species873,-3.159995246076083,7.234758590414363,15941.157563641462
Species874,-5.925889408012583,8.328679437406507,57161.343057998085
Species875,2.2986404999701975,6.302280664006254,7982.306443642664
Species876,0.09801144060816672,6.445963837308911,18386.850534510246
Species877,-2.8645140803545575,12.8383453376804,8842.62505727687
Species878,0.38439852052730095,5.765494051541452,11008.86298987187
Species879,0.7860961102874172,15.029458613160974,35580.03441689554
Species880,-4.93382292279601,5.672527477061459,4802.741807973359
Species881,-6.563714509871786,8.220685803809843,84757.19825702759
Species882,-0.30920145503672525,17.74096456659707,36372.89267419649
Species883,3.358286581187491,12.835715066371089,21812.481489378613
Species884,2.878016558583701,11.006152856420092,23182.542002393002
Species885,1.4968685338462955,12.901534062450414,18143.3785295508
Species886,-0.44746019994501907,12.83432652174653,11387.44426217647
Species887,0.12425837140421639,14.183764058021982,10985.17767886762
Species888,0.9715028918883778,5.1138074664770965,4389.429150188886
Species889,-0.4815104092410294,16.876207842100104,27523.947396311887
Species890,-1.3665425516632428,13.922584254844082,29157.077523507345
Species891,5.987659566871802,7.399704345698572,29355.475486620395
Species892,-1.233608401920761,15.769895821691915,26419.86220721212
Species893,0.48133483692875545,15.201775739531818,27281.41352426395
Species894,-0.16820232084840675,18.447914193613975,34926.674082983256
Species895,-1.4939271081133845,16.50070187199403,6718.548624710245
Species896,4.433257205970412,6.886226023454081,13362.828477299649
Species897,-1.458948861987103,9.548770076572934,15085.832977624967
Species898,-1.7745458976078248,7.65617221094854,18961.358106807806
Species899,-0.5558536946792189,8.977735093822513,12168.517834173737
Species900,2.748971448466627,12.986234334311863,21300.974799218395
Species901,-1.752386764139851,13.798478994601172,10229.381570543208
Species902,-0.1412678838629354,4.548354746370005,3853.1855179869412
Species903,1.112340615710125,4.71287179786971,15530.41891945302
Species904,-0.5401953962837107,10.233900275595671,13500.394767125561
Species905,-0.2413597174089139,11.242191745604261,6605.029879825329
Species906,5.950312422560719,8.820992811100258,80517.52804681433
Species907,0.8865831625445293,14.956915342260281,40128.03997510506
Species908,3.1099574241359,11.95267353356032,5052.607220721607
Species909,1.4138261424296175,11.695970943163942,27321.819599137907
Species910,-4.149805627960221,9.945057038893488,35137.6593343486
Species911,1.645763550478257,15.53951165526916,28815.637746133412
Species912,1.3676116765826156,13.232345105876414,30081.52684158126
Species913,-3.8770819998951986,9.435034282632097,10910.66252673844
Species914,2.919812740249454,6.797290806050277,15329.23283268044
Species915,3.6815321936109853,3.8214397127846205,18577.017129712
Species916,3.64174150825869,7.71755876177047,17302.404624091927
Species917,8.555118211829871,4.9561176829219695,254603.37556921842
Species918,5.564202533563155,6.7667506750019335,26663.602462211915
Species919,-0.5469276877307422,9.482911261140044,20512.001651553037
Species920,2.4708058587016137,11.97448624599021,29744.270963058087
Species921,-0.48296631436890314,11.079594000006853,20219.416519441802
Species922,1.0291163262757321,11.717984984995912,9376.565355448402
Species923,0.4820956513631997,19.911123172117357,20842.68286136225
Species924,3.751721847279035,4.899597492198239,7691.706299019602
Species925,-0.8424440606496045,11.208245393828731,23209.82863208081
Species926,-0.8004681268125945,12.109561938140061,26233.54704152958
Species927,-0.9515215518853969,15.87017898374327,8858.940174269655
Species928,-4.2221174822706375,1.2309194617733283,31574.37624616314
Species929,-4.715788464976551,11.557010916914326,47936.400635397586
Species930,1.8489886920060634,12.73257367593886,13772.841661464574
Species931,-0.061655362533813346,8.717935121760148,15985.370563981789
Species932,0.8210187998615185,12.028898646995616,10795.542223657209
Species933,3.8287477253179873,8.313325837525307,24599.337522032172
Species934,6.704554858087375,6.235785909851255,45708.440099520245
Species935,-1.5508911218198171,9.297986677233014,9547.470797058146
Species936,0.0059149564759633745,5.537751420324493,15130.80918089241
Species937,1.3705084351514594,8.891020178057161,5079.739861273575
Species938,-5.498718525261075,9.91260884605751,96326.48344592526
Species939,-0.4913508079206139,15.293949240486208,26612.009266916702
Species940,0.333376234975919,14.24729650801396,18104.017397550848
Species941,1.1346148490617156,14.915135982285953,11999.807112777118
Species942,0.999873697543503,8.868072396927085,14051.702951316425
Species943,-5.630724595842339,9.202933482124203,76188.83785098963
Species944,2.827698439854061,2.9422729530398413,2747.810695594969
Species945,3.582652907636873,10.180275789645323,12424.934041313369
Species946,1.5154257148827621,16.901841298175963,19735.6891217751
Species947,-0.8885584300956831,6.675542767179474,15505.783163572632
Species948,-2.113527180324032,12.943618728108031,11113.279789721993
Species949,0.3150215732704976,15.871162220959357,22931.120518761898
Species950,5.886080318057811,8.15621726043849,76024.3077347145
Species951,2.7969961473553324,6.9000837893759925,5235.980205011511
Species952,-2.5127637652851806,3.9977749135095895,11168.965438728315
Species953,1.6956078022918297,19.319922082895,17091.50401413446
Species954,-0.8567023489375585,13.539242979335882,23472.596203798243
